Name,Website,Phone,Address,Rating,Reviews_Count,State,Location_Name,Latitude,Longitude,Search_Query,URL,Permanently_Closed,Category
Renovation Factory,https://renovationfactory.com.au/,+61424988189,"25 Infinity Dr, Truganina VIC 3029, Australia",4.4,7,VIC,Richmond,-37.8360901,144.741461,"Office refurbishment service in Richmond, Australia",https://www.google.com/maps/place/Renovation+Factory/data=!4m7!3m6!1s0x6ad688e927d58e3b:0xf52a0e8a435c38!8m2!3d-37.8360901!4d144.741461!16s%2Fg%2F11s12_qs1b!19sChIJO47VJ-mI1moROFxDig4q9QA?authuser=0&hl=en&rclk=1,No,Construction company
Access Partitions,https://accesspartitions.com.au/,+61412943321,"Unit 55/2 Cobham St, Reservoir VIC 3073, Australia",5.0,6,VIC,Richmond,-37.7082458,144.9854452,"Office refurbishment service in Richmond, Australia",https://www.google.com/maps/place/Access+Partitions/data=!4m7!3m6!1s0x6ad64584cd60b22b:0xefcfe407d2013b95!8m2!3d-37.7082458!4d144.9854452!16s%2Fg%2F11krld6cy_!19sChIJK7JgzYRF1moRlTsB0gfkz-8?authuser=0&hl=en&rclk=1,No,Interior construction contractor
DWK EARTHWORKS,https://www.dwkearthworks.com.au/,+61 1300 680 798,"St Johns Rd, Wonga Park VIC 3115, Australia",4.9,13,VIC,Richmond,-37.753372,145.2682582,"Excavating contractor in Richmond, Australia",https://www.google.com/maps/place/DWK+EARTHWORKS/data=!4m7!3m6!1s0x6ad630f8eedc8f9d:0x769f25dc84cfe7ee!8m2!3d-37.753372!4d145.2682582!16s%2Fg%2F11hd6wbnvl!19sChIJnY_c7vgw1moR7ufPhNwln3Y?authuser=0&hl=en&rclk=1,No,Excavating contractor
Diggermate Mini Excavator Hire Werribee,https://diggermate.com/au/werribee-vic/?utm_source=gmb&utm_medium=profile,+61409674594,"949 Aviation Rd, Werribee South VIC 3030, Australia",5.0,18,VIC,Richmond,-37.9254197,144.7117206,"Excavating contractor in Richmond, Australia",https://www.google.com/maps/place/Diggermate+Mini+Excavator+Hire+Werribee/data=!4m7!3m6!1s0x6ad6871f15f54df7:0xa545899fe6ee4a5f!8m2!3d-37.9254197!4d144.7117206!16s%2Fg%2F11ylqrghll!19sChIJ9031FR-H1moRX0ru5p-JRaU?authuser=0&hl=en&rclk=1,No,Excavating contractor
Munro Excavation and Drainage,https://www.iseekplant.com.au/members/munro-excavation-and-drainage,+61352921441,"Kangaroo Ground-Warrandyte Rd, Kangaroo Ground VIC 3097, Australia",,,VIC,Richmond,-37.7146621,145.2245668,"Excavating contractor in Richmond, Australia",https://www.google.com/maps/place/Munro+Excavation+and+Drainage/data=!4m7!3m6!1s0x6ad637a726f818fb:0xd912b60c5a764bad!8m2!3d-37.7146621!4d145.2245668!16s%2Fg%2F11k6xpzwsz!19sChIJ-xj4Jqc31moRrUt2Wgy2Etk?authuser=0&hl=en&rclk=1,No,Excavating contractor
Straycat Excavations,,+61408367071,"3 Tebbutt Ct, Mill Park VIC 3082, Australia",1.0,1,VIC,Richmond,-37.659216,145.06138,"Excavating contractor in Richmond, Australia",https://www.google.com/maps/place/Straycat+Excavations/data=!4m7!3m6!1s0x6ad649380e794bc9:0xea87daf4954e315c!8m2!3d-37.659216!4d145.06138!16s%2Fg%2F1tctrtj2!19sChIJyUt5DjhJ1moRXDFOlfTah-o?authuser=0&hl=en&rclk=1,No,Excavating contractor
PROCONS INFRASTRUCTURE PTY LTD,http://www.procons.com.au/,+61 1300 456 602,"168 Edward St, Brunswick East VIC 3057, Australia",5.0,1,VIC,Richmond,-37.7751206,144.9717062,"Excavating contractor in Richmond, Australia",https://www.google.com/maps/place/PROCONS+INFRASTRUCTURE+PTY+LTD/data=!4m7!3m6!1s0x6ad643489af66c05:0x6f28cefed848d986!8m2!3d-37.7751206!4d144.9717062!16s%2Fg%2F11cn0xpgmd!19sChIJBWz2mkhD1moRhtlI2P7OKG8?authuser=0&hl=en&rclk=1,No,Construction company
CIGFAB,http://www.civilinfrastructuregroup.com.au/contact-us/,+61447717191,"65 O'Herns Rd, Somerton VIC 3062, Australia",3.6,10,VIC,Richmond,-37.6288088,144.9567072,"Excavating contractor in Richmond, Australia",https://www.google.com/maps/place/CIGFAB/data=!4m7!3m6!1s0x6ad651b33108d375:0xb6a48ccd8fd9612d!8m2!3d-37.6288088!4d144.9567072!16s%2Fg%2F11fpfz6jcl!19sChIJddMIMbNR1moRLWHZj82MpLY?authuser=0&hl=en&rclk=1,No,Construction company
Impressive Homes & Developments,http://www.impressive-homes.com.au/,+61390077889,"Factory 2/438 Mt Dandenong Rd, Kilsyth VIC 3137, Australia",5.0,46,VIC,Richmond,-37.801695,145.304907,"Custom home builder in Richmond, Australia",https://www.google.com/maps/place/Impressive+Homes+%26+Developments/data=!4m7!3m6!1s0x6ad63ac170b56813:0x2b746a214d97907b!8m2!3d-37.801695!4d145.304907!16s%2Fg%2F11f4_zhv_s!19sChIJE2i1cME61moRe5CXTSFqdCs?authuser=0&hl=en&rclk=1,No,Custom home builder
Armaan Homes,https://www.armaanhomes.net.au/,+61433339504,"Wheelers Hill VIC 3150, Australia",4.6,25,VIC,Richmond,-37.9071079,145.1879494,"Custom home builder in Richmond, Australia",https://www.google.com/maps/place/Armaan+Homes/data=!4m7!3m6!1s0x6ad60fe7c0c3dc91:0xf578376041eb5e74!8m2!3d-37.9071079!4d145.1879494!16s%2Fg%2F11qmrl5d0c!19sChIJkdzDwOcP1moRdF7rQWA3ePU?authuser=0&hl=en&rclk=1,No,Custom home builder
Craftsmen Contractors,,+61411073002,"Factory 10/22-26 George St, Sandringham VIC 3192, Australia",,,VIC,Springvale,-37.9618341,145.0288834,"Contractor in Springvale, Australia",https://www.google.com/maps/place/Craftsmen+Contractors/data=!4m7!3m6!1s0x6ad66f4168ae0143:0xadfc1a374fcd1149!8m2!3d-37.9618341!4d145.0288834!16s%2Fg%2F11sqp6vbts!19sChIJQwGuaEFv1moRSRHNTzca_K0?authuser=0&hl=en&rclk=1,No,Home builder
SL Insulation,https://slinsulation.com.au/,+61 1300 175 808,"30 Bignell Rd, Moorabbin VIC 3189, Australia",4.8,54,VIC,Springvale,-37.9390095,145.0685904,"Contractor in Springvale, Australia",https://www.google.com/maps/place/SL+Insulation/data=!4m7!3m6!1s0x6ad66ece4ff6720f:0x538fdcbdfba1aa98!8m2!3d-37.9390095!4d145.0685904!16s%2Fg%2F11cm0f2m8r!19sChIJD3L2T85u1moRmKqh-73cj1M?authuser=0&hl=en&rclk=1,No,Insulation contractor
Climate Control Insulation Co Pty Ltd,https://www.climatecontrol.com.au/,+61398502855,"13 King St, Nunawading VIC 3131, Australia",4.8,73,VIC,Springvale,-37.8195769,145.164794,"Contractor in Springvale, Australia",https://www.google.com/maps/place/Climate+Control+Insulation+Co+Pty+Ltd/data=!4m7!3m6!1s0x6ad646f76663000f:0x669f0347254dd812!8m2!3d-37.8195769!4d145.164794!16s%2Fg%2F1pv1dr18y!19sChIJDwBjZvdG1moREthNJUcDn2Y?authuser=0&hl=en&rclk=1,No,Insulation contractor
Sherwood Construction Solutions,http://scsolutions.com.au/,+61414012101,"Unit 13/1 Bell St, Preston VIC 3072, Australia",5.0,7,VIC,Springvale,-37.7491705,145.0300483,"Construction company in Springvale, Australia",https://www.google.com/maps/place/Sherwood+Construction+Solutions/data=!4m7!3m6!1s0x6ad64437075ff1b7:0x2da4d7b8a9b05e62!8m2!3d-37.7491705!4d145.0300483!16s%2Fg%2F11gsc1j0v1!19sChIJt_FfBzdE1moRYl6wqbjXpC0?authuser=0&hl=en&rclk=1,No,Construction company
JMT Construction & Project Management,https://jmtconstructiongroup.com.au/,+61428892085,"304 Barruth La, Fitzroy North VIC 3068, Australia",5.0,7,VIC,Springvale,-37.7882971,144.9900009,"Construction company in Springvale, Australia",https://www.google.com/maps/place/JMT+Construction+%26+Project+Management/data=!4m7!3m6!1s0x6ad643f476a78697:0x826445f2a1ebfe9c!8m2!3d-37.7882971!4d144.9900009!16s%2Fg%2F11mf14y2xp!19sChIJl4andvRD1moRnP7rofJFZII?authuser=0&hl=en&rclk=1,No,Construction company
Austral Construction Pty Ltd,https://www.australconstruction.com.au/,+61397972700,"327-333 Police Rd, Mulgrave VIC 3170, Australia",5.0,2,VIC,Springvale,-37.9373108,145.1934427,"Construction company in Springvale, Australia",https://www.google.com/maps/place/Austral+Construction+Pty+Ltd/data=!4m7!3m6!1s0x2a32a52ad62182b1:0x47bb1b9af17027aa!8m2!3d-37.9373108!4d145.1934427!16s%2Fg%2F1tr6pp9r!19sChIJsYIh1iqlMioRqidw8Zobu0c?authuser=0&hl=en&rclk=1,No,Construction company
Good Constructions,https://goodconstructions.com.au/,+61395841433,"69 Tulip St, Cheltenham VIC 3192, Australia",2.9,12,VIC,Springvale,-37.9624589,145.0294755,"Construction company in Springvale, Australia",https://www.google.com/maps/place/Good+Constructions/data=!4m7!3m6!1s0x6ad66e8b02d7aca7:0x28f68505dcfa92ff!8m2!3d-37.9624589!4d145.0294755!16s%2Fg%2F1w665k40!19sChIJp6zXAotu1moR_5L63AWF9ig?authuser=0&hl=en&rclk=1,No,Home builder
Building Engineering Pty Ltd.,https://www.buildingengineering.com.au/,+61383792200,"125 Hawke St, West Melbourne VIC 3003, Australia",3.8,10,VIC,Springvale,-37.8079321,144.9462932,"Construction company in Springvale, Australia",https://www.google.com/maps/place/Building+Engineering+Pty+Ltd./data=!4m7!3m6!1s0x6ad65d47f89e8fc3:0x64b6adc21916b8f6!8m2!3d-37.8079321!4d144.9462932!16s%2Fg%2F1q2w66xh8!19sChIJw4-e-Edd1moR9rgWGcKttmQ?authuser=0&hl=en&rclk=1,No,Construction company
Dzine Construction Group,https://www.dzine.com.au/,+61396824922,"2/12 Gladstone Pl, South Melbourne VIC 3205, Australia",3.4,5,VIC,Springvale,-37.830474,144.95052,"Construction company in Springvale, Australia",https://www.google.com/maps/place/Dzine+Construction+Group/data=!4m7!3m6!1s0x6ad667f9ddfd9613:0x7caf987c7854dea6!8m2!3d-37.830474!4d144.95052!16s%2Fg%2F1ptzb12kf!19sChIJE5b93fln1moRpt5UeHyYr3w?authuser=0&hl=en&rclk=1,No,Construction company
May Constructions,http://www.maycon.com.au/,+61395001800,"8 Como St, Malvern VIC 3144, Australia",3.0,6,VIC,Springvale,-37.864648,145.027058,"Construction company in Springvale, Australia",https://www.google.com/maps/place/May+Constructions/data=!4m7!3m6!1s0x6ad669c27e275e9f:0xdb773cb820d7a2e8!8m2!3d-37.864648!4d145.027058!16s%2Fg%2F1tdr3g2w!19sChIJn14nfsJp1moR6KLXILg8d9s?authuser=0&hl=en&rclk=1,No,Construction company
Bentleigh Building & Construction,http://www.bentleighbc.com.au/,+61401307369,"55 Worthing Rd, Moorabbin VIC 3189, Australia",3.0,2,VIC,Springvale,-37.9430213,145.039425,"Construction company in Springvale, Australia",https://www.google.com/maps/place/Bentleigh+Building+%26+Construction/data=!4m7!3m6!1s0x617dbee917172981:0xfd0cd256e1527638!8m2!3d-37.9430213!4d145.039425!16s%2Fg%2F11trk828_9!19sChIJgSkXF-m-fWEROHZS4VbSDP0?authuser=0&hl=en&rclk=1,No,Custom home builder
Michaelis Construction,https://michaelisconstruction.com/,+61487788500,"Factory 9/238 Governor Rd, Braeside VIC 3195, Australia",3.7,3,VIC,Springvale,-38.0084715,145.1091281,"Construction company in Springvale, Australia",https://www.google.com/maps/place/Michaelis+Construction/data=!4m7!3m6!1s0x6ad61301f776db9f:0x738271a1411ab4e6!8m2!3d-38.0084715!4d145.1091281!16s%2Fg%2F11x7gv21fn!19sChIJn9t29wET1moR5rQaQaFxgnM?authuser=0&hl=en&rclk=1,No,Construction company
Cornell Concrete Constructions,http://www.cornellconstructions.com.au/,+61387591703,"Suite 1/9 Len Thomas Pl, Narre Warren VIC 3805, Australia",4.4,7,VIC,Springvale,-38.0197713,145.2923593,"Construction company in Springvale, Australia",https://www.google.com/maps/place/Cornell+Concrete+Constructions/data=!4m7!3m6!1s0x6ad610ca7bafd3bb:0x99621de0bca347ac!8m2!3d-38.0197713!4d145.2923593!16s%2Fg%2F1wk6zxhn!19sChIJu9Ove8oQ1moRrEejvOAdYpk?authuser=0&hl=en&rclk=1,No,Construction company
Remarkable Construction Pty Ltd,http://remarkableconstructions.com.au/,+61451373970,"Factory 31/11 Bryants Rd, Dandenong VIC 3175, Australia",4.2,5,VIC,Springvale,-37.9962322,145.2155017,"Construction company in Springvale, Australia",https://www.google.com/maps/place/Remarkable+Construction+Pty+Ltd/data=!4m7!3m6!1s0x6ad61376efb81503:0x546948d6b32ee7aa!8m2!3d-37.9962322!4d145.2155017!16s%2Fg%2F11pxwqgscv!19sChIJAxW473YT1moRqucus9ZIaVQ?authuser=0&hl=en&rclk=1,No,Construction company
AllvDo Construction,http://allvdoconstruction.com.au/,+61405592903,"4b Commercial Dr, Pakenham VIC 3810, Australia",5.0,7,VIC,Springvale,-38.1006315,145.4843278,"Construction company in Springvale, Australia",https://www.google.com/maps/place/AllvDo+Construction/data=!4m7!3m6!1s0x6ad61d8cc8deaab9:0x19cfbd0bc612e136!8m2!3d-38.1006315!4d145.4843278!16s%2Fg%2F11w9s9n_w1!19sChIJuareyIwd1moRNuESxgu9zxk?authuser=0&hl=en&rclk=1,No,Steel construction company
Total Construction,http://www.totalconstruction.com.au/,+61394174744,"Tenancy 1, Level 2/6 Palmer Parade, Cremorne VIC 3121, Australia",,,VIC,Springvale,-37.8317057,144.9932809,"Construction company in Springvale, Australia",https://www.google.com/maps/place/Total+Construction/data=!4m7!3m6!1s0x6ad64290941af309:0xef697cdcb1216be0!8m2!3d-37.8317057!4d144.9932809!16s%2Fg%2F11kn712zqq!19sChIJCfMalJBC1moR4Gshsdx8ae8?authuser=0&hl=en&rclk=1,No,Construction company
HAYASHI CONSTRUCTION,,+61426507719,"850 Whitehorse Rd, Box Hill VIC 3128, Australia",,,VIC,Springvale,-37.8175536,145.1184575,"Construction company in Springvale, Australia",https://www.google.com/maps/place/HAYASHI+CONSTRUCTION/data=!4m7!3m6!1s0x6ad641e8f83c01f1:0xaaacf3d85cd2a437!8m2!3d-37.8175536!4d145.1184575!16s%2Fg%2F11ldqjgrsy!19sChIJ8QE8-OhB1moRN6TSXNjzrKo?authuser=0&hl=en&rclk=1,No,Construction company
Kincaid,http://www.kincaid.com.au/,,"90 Herbert St, Northcote VIC 3070, Australia",4.4,67,VIC,Springvale,-37.769572,144.996138,"Home builder in Springvale, Australia",https://www.google.com/maps/place/Kincaid/data=!4m7!3m6!1s0x6ad6436e643020a9:0x3b49bf2713242659!8m2!3d-37.769572!4d144.996138!16s%2Fg%2F11h55mjb3x!19sChIJqSAwZG5D1moRWSYkEye_STs?authuser=0&hl=en&rclk=1,No,Construction company
HB Custom Homes,,+61359415626,"46 Tarmac Way, Pakenham VIC 3810, Australia",5.0,2,VIC,Springvale,-38.1006315,145.4843278,"Home builder in Springvale, Australia",https://www.google.com/maps/place/HB+Custom+Homes/data=!4m7!3m6!1s0x6ad61d8483ecb503:0x7121f663b4532e38!8m2!3d-38.1006315!4d145.4843278!16s%2Fg%2F11h6c65xx1!19sChIJA7Xsg4Qd1moROC5TtGP2IXE?authuser=0&hl=en&rclk=1,No,Custom home builder
Luxury Living,http://www.luxurylivinghomes.com.au/,+61 1300 788 531,"5/25 Cook Rd, Mitcham VIC 3132, Australia",5.0,1,VIC,Springvale,-37.813917,145.202352,"Home builder in Springvale, Australia",https://www.google.com/maps/place/Luxury+Living/data=!4m7!3m6!1s0x6ad6391360406691:0x38502d60d3b0f383!8m2!3d-37.813917!4d145.202352!16s%2Fg%2F11cjkp_3dc!19sChIJkWZAYBM51moRg_Ow02AtUDg?authuser=0&hl=en&rclk=1,No,Custom home builder
Hotondo Homes - Moorabbin,http://hotondo.com.au/?utm_source=google&utm_medium=organic&utm_campaign=Moorabbin&utm_source_platform=GoogleMyBusiness,+61 1800 677 156,"67 Cochranes Rd, Moorabbin VIC 3189, Australia",4.0,8,VIC,Springvale,-37.9431761,145.071171,"Home builder in Springvale, Australia",https://www.google.com/maps/place/Hotondo+Homes+-+Moorabbin/data=!4m7!3m6!1s0x6ad66eb26955461b:0x923b51035305e2c!8m2!3d-37.9431761!4d145.071171!16s%2Fg%2F1v8gc59l!19sChIJG0ZVabJu1moRLF4wNRC1Iwk?authuser=0&hl=en&rclk=1,No,Home builder
SOHO Living | Head Office,https://soholiving.com.au/,+61 137646,"9/435 Williamstown Rd, Port Melbourne VIC 3207, Australia",4.3,535,VIC,Springvale,-37.8313113,144.9336599,"Home builder in Springvale, Australia",https://www.google.com/maps/place/SOHO+Living+%7C+Head+Office/data=!4m7!3m6!1s0x6ad642c647795555:0xefb37571c1c27757!8m2!3d-37.8313113!4d144.9336599!16s%2Fg%2F11f15b_ln8!19sChIJVVV5R8ZC1moRV3fCwXF1s-8?authuser=0&hl=en&rclk=1,No,Home builder
Spacemaker Home Extensions,https://spacemaker.com.au/?utm_source=google%20profile&utm_medium=organic,+61388737800,"1/173-181 Rooks Rd, Vermont VIC 3133, Australia",5.0,25,VIC,Springvale,-37.8342665,145.1881393,"Home builder in Springvale, Australia",https://www.google.com/maps/place/Spacemaker+Home+Extensions/data=!4m7!3m6!1s0x6ad640c5329895e1:0xbb38a08327db8bd6!8m2!3d-37.8342665!4d145.1881393!16s%2Fg%2F1tfydq9p!19sChIJ4ZWYMsVA1moR1ovbJ4OgOLs?authuser=0&hl=en&rclk=1,No,Construction company
Bodon Homes,http://www.bodonhomes.com.au/,+61414887922,"3/706 Geelong Rd, Brooklyn VIC 3012, Australia",4.3,6,VIC,Springvale,-37.8208929,144.8332923,"Home builder in Springvale, Australia",https://www.google.com/maps/place/Bodon+Homes/data=!4m7!3m6!1s0x6ad6672b5cad286b:0x1039efb37c1e25c5!8m2!3d-37.8208929!4d144.8332923!16s%2Fg%2F1td2bgn8!19sChIJayitXCtn1moRxSUefLPvORA?authuser=0&hl=en&rclk=1,No,Custom home builder
Katana Building Services P/L,http://katanabuilders.com.au/,+61 1800 528 262,"Unit 70/31-39 Norcal Rd, Nunawading VIC 3131, Australia",5.0,11,VIC,Springvale,-37.8225435,145.1813724,"Home builder in Springvale, Australia",https://www.google.com/maps/place/Katana+Building+Services+P%2FL/data=!4m7!3m6!1s0x6ad62f18189e0ecb:0x274e2226dc78427a!8m2!3d-37.8225435!4d145.1813724!16s%2Fg%2F11bw8l_zv2!19sChIJyw6eGBgv1moRekJ43CYiTic?authuser=0&hl=en&rclk=1,No,Custom home builder
Stroud Homes Casey,https://www.stroudhomes.com.au/casey-home-builder/?utm_source=local&utm_medium=organic%20&utm_campaign=gmb/,+61480016337,"Ste 7/77 Magna Vista Rise, Narre Warren VIC 3805, Australia",4.4,12,VIC,Springvale,-38.0250343,145.3129064,"Home builder in Springvale, Australia",https://www.google.com/maps/place/Stroud+Homes+Casey/data=!4m7!3m6!1s0x6ad6174954d47737:0x2e145092afa6c41a!8m2!3d-38.0250343!4d145.3129064!16s%2Fg%2F11bwmmycmk!19sChIJN3fUVEkX1moRGsSmr5JQFC4?authuser=0&hl=en&rclk=1,No,Home builder
Stroud Homes Melbourne Outer Eastern,https://www.stroudhomes.com.au/melbourne-outer-eastern-builder/?utm_source=local&utm_medium=organic%20&utm_campaign=gmb/,+61485800039,"31 Industrial Park Dr, Lilydale VIC 3140, Australia",4.4,7,VIC,Springvale,-37.748419,145.35001,"Home builder in Springvale, Australia",https://www.google.com/maps/place/Stroud+Homes+Melbourne+Outer+Eastern/data=!4m7!3m6!1s0x6ad62f5f378d9c73:0x746f6c84c0a86e07!8m2!3d-37.748419!4d145.35001!16s%2Fg%2F11mw7nvkgp!19sChIJc5yNN18v1moRB26owIRsb3Q?authuser=0&hl=en&rclk=1,No,Custom home builder
Onyx Building,http://www.onyxbuilding.com.au/,+61370530754,"55 Collins St, Melbourne VIC 3000, Australia",5.0,5,VIC,Springvale,-37.8140118,144.9720954,"Home builder in Springvale, Australia",https://www.google.com/maps/place/Onyx+Building/data=!4m7!3m6!1s0x6ad64371774e817b:0xbb5bc7b438bc705e!8m2!3d-37.8140118!4d144.9720954!16s%2Fg%2F11n57pwv4d!19sChIJe4FOd3FD1moRXnC8OLTHW7s?authuser=0&hl=en&rclk=1,No,Home builder
Planned Homes,http://www.plannedhomes.com.au/,+61 1300 345 178,"Level 1/199 Riversdale Rd, Hawthorn VIC 3123, Australia",4.4,13,VIC,Springvale,-37.8295865,145.0427532,"Home builder in Springvale, Australia",https://www.google.com/maps/place/Planned+Homes/data=!4m7!3m6!1s0x6ad6410a81368c3b:0xfec979c805fae24d!8m2!3d-37.8295865!4d145.0427532!16s%2Fg%2F11c71_dy2z!19sChIJO4w2gQpB1moRTeL6Bch5yf4?authuser=0&hl=en&rclk=1,No,Custom home builder
Bray Constructions Pty Ltd,https://www.brayconstructions.com.au/,+61395322022,"3 Spring Rd, Highett VIC 3190, Australia",4.5,16,VIC,Springvale,-37.9473347,145.0317366,"Home builder in Springvale, Australia",https://www.google.com/maps/place/Bray+Constructions+Pty+Ltd/data=!4m7!3m6!1s0x6ad66ebe10bce5df:0x13f26a56b407f652!8m2!3d-37.9473347!4d145.0317366!16s%2Fg%2F1tjv3nnp!19sChIJ3-W8EL5u1moRUvYHtFZq8hM?authuser=0&hl=en&rclk=1,No,Custom home builder
ITSA Homes,https://www.itsahomes.com.au/,+61449796764,"35 Court St, Box Hill VIC 3128, Australia",5.0,36,VIC,Springvale,-37.8152829,145.1268435,"Home builder in Springvale, Australia",https://www.google.com/maps/place/ITSA+Homes/data=!4m7!3m6!1s0x6ad640a3992d7af9:0x4b8990e7a54a3c2c!8m2!3d-37.8152829!4d145.1268435!16s%2Fg%2F1pp2vgj3b!19sChIJ-XotmaNA1moRLDxKpeeQiUs?authuser=0&hl=en&rclk=1,No,Home builder
G.J. Gardner Homes Pakenham,https://www.gjgardner.com.au/home-builders/pakenham-region-au0058/,+61421762910,"1 Hunt Way, Pakenham VIC 3810, Australia",3.5,8,VIC,Springvale,-38.0794368,145.4920379,"Home builder in Springvale, Australia",https://www.google.com/maps/place/G.J.+Gardner+Homes+Pakenham/data=!4m7!3m6!1s0x6ad61e0668dfc0fd:0x6971dc42f9257175!8m2!3d-38.0794368!4d145.4920379!16s%2Fg%2F11gd20jjgj!19sChIJ_cDfaAYe1moRdXEl-ULccWk?authuser=0&hl=en&rclk=1,No,Home builder
Unique Homes,https://www.unique-homes.com.au/?utm_source=GMB_Listing&utm_medium=organic&utm_campaign=GMB_Organic,+61395535329,"Unit 19/658 South Rd, Moorabbin VIC 3189, Australia",3.9,10,VIC,Springvale,-37.9381416,145.0713552,"Home builder in Springvale, Australia",https://www.google.com/maps/place/Unique+Homes/data=!4m7!3m6!1s0x6ad66b2a25cc3357:0xc7e93d3e0e2654c0!8m2!3d-37.9381416!4d145.0713552!16s%2Fg%2F11h79jtp6m!19sChIJVzPMJSpr1moRwFQmDj496cc?authuser=0&hl=en&rclk=1,No,Custom home builder
Remove It,https://remove-it.com.au/,+61452071565,"10 Webster St, Dandenong VIC 3175, Australia",5.0,93,VIC,Springvale,-37.9932373,145.2149553,"Office refurbishment service in Springvale, Australia",https://www.google.com/maps/place/Remove+It/data=!4m7!3m6!1s0x6ad6135e8ee36e2f:0xd159b7a7ca90c81a!8m2!3d-37.9932373!4d145.2149553!16s%2Fg%2F11gf8g2bjl!19sChIJL27jjl4T1moRGsiQyqe3WdE?authuser=0&hl=en&rclk=1,No,Office refurbishment service
High Vision Renovation,https://highvisionreno.com.au/,+61397032008,"37 High St, Preston VIC 3072, Australia",5.0,5,VIC,Springvale,-37.7512424,145.0016498,"Office refurbishment service in Springvale, Australia",https://www.google.com/maps/place/High+Vision+Renovation/data=!4m7!3m6!1s0x6ad6456a9355fd3b:0x9aa1e261ac3edd61!8m2!3d-37.7512424!4d145.0016498!16s%2Fg%2F11xl5pwsrh!19sChIJO_1Vk2pF1moRYd0-rGHioZo?authuser=0&hl=en&rclk=1,No,Construction company
Formula Interiors,https://www.formulainteriors.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=Melbourne,+61 1300 034 034,"6 Brixton Rd, Cheltenham VIC 3192, Australia",,,VIC,Springvale,-37.9575469,145.0310804,"Office refurbishment service in Springvale, Australia",https://www.google.com/maps/place/Formula+Interiors/data=!4m7!3m6!1s0x6ad6679cde790b93:0x5291c26234a16ea!8m2!3d-37.9575469!4d145.0310804!16s%2Fg%2F11_rpllyz!19sChIJkwt53pxn1moR6hZKIyYcKQU?authuser=0&hl=en&rclk=1,No,Construction company
HTZ Renovations & Carpentry,https://instagram.com/htzrenovations?r=nametag,+61450906808,"36 Bellarine Dr, Cranbourne VIC 3977, Australia",5.0,12,VIC,Springvale,-38.0955501,145.2901096,"Office refurbishment service in Springvale, Australia",https://www.google.com/maps/place/HTZ+Renovations+%26+Carpentry/data=!4m7!3m6!1s0x20b5b3dfca816f81:0x962ded984429f317!8m2!3d-38.0955501!4d145.2901096!16s%2Fg%2F11jt08tdb6!19sChIJgW-Byt-ztSARF_MpRJjtLZY?authuser=0&hl=en&rclk=1,No,Construction company
Habitat Fitouts,http://www.habitatfitouts.com.au/,+61395800181,"102 Governor Rd, Mordialloc VIC 3195, Australia",5.0,7,VIC,Springvale,-38.007657,145.103264,"Office refurbishment service in Springvale, Australia",https://www.google.com/maps/place/Habitat+Fitouts/data=!4m7!3m6!1s0x6ad66d21f609ba01:0x2cf36068903c96d1!8m2!3d-38.007657!4d145.103264!16s%2Fg%2F1tgfws6y!19sChIJAboJ9iFt1moR0ZY8kGhg8yw?authuser=0&hl=en&rclk=1,No,Construction company
Dig This Up,http://digthisup.com.au/,+61402078321,"Britton Rd, Seville VIC 3139, Australia",5.0,2,VIC,Springvale,-37.7766748,145.458706,"Excavating contractor in Springvale, Australia",https://www.google.com/maps/place/Dig+This+Up/data=!4m7!3m6!1s0x6ad6298899106f7f:0xac0fd53a69025ef3!8m2!3d-37.7766748!4d145.458706!16s%2Fg%2F11fjs3tsbn!19sChIJf28QmYgp1moR814CaTrVD6w?authuser=0&hl=en&rclk=1,No,Excavating contractor
Hogg Brothers,https://www.hoggbrothers.com.au/,+61390699523,"14 Bormar Dr, Pakenham VIC 3810, Australia",,,VIC,Springvale,-38.0850923,145.5006546,"Excavating contractor in Springvale, Australia",https://www.google.com/maps/place/Hogg+Brothers/data=!4m7!3m6!1s0x6ad61f8833b3c7ab:0x6dff74bec40bb312!8m2!3d-38.0850923!4d145.5006546!16s%2Fg%2F11h75vvrzn!19sChIJq8ezM4gf1moRErMLxL50_20?authuser=0&hl=en&rclk=1,No,Excavating contractor
Advance Concrete Co Pty Ltd,http://advanceconcrete.com.au/,+61458326112,"11 Mahon Ave, Beaconsfield VIC 3807, Australia",5.0,1,VIC,Springvale,-38.046503,145.3741332,"Excavating contractor in Springvale, Australia",https://www.google.com/maps/place/Advance+Concrete+Co+Pty+Ltd/data=!4m7!3m6!1s0x6ad61bd8d8dd1899:0xf50d9730fd4c31bd!8m2!3d-38.046503!4d145.3741332!16s%2Fg%2F1ty74d9z!19sChIJmRjd2Ngb1moRvTFM_TCXDfU?authuser=0&hl=en&rclk=1,No,Excavating contractor
PROPERTY AND CONSTRUCTION,https://www.occpcg.com.au/,+61 1300 622 123,"83 Sydney Rd, Coburg VIC 3058, Australia",5.0,10,VIC,Springvale,-37.7531953,144.9642597,"Excavating contractor in Springvale, Australia",https://www.google.com/maps/place/PROPERTY+AND+CONSTRUCTION/data=!4m7!3m6!1s0x6ad644ab9ecbffff:0x75834febbd70620!8m2!3d-37.7531953!4d144.9642597!16s%2Fg%2F11rp44n1jj!19sChIJ___LnqtE1moRIAbXu_40WAc?authuser=0&hl=en&rclk=1,No,Contractor
