Name,Website,Phone,Address,Rating,Reviews_Count,State,Location_Name,Latitude,Longitude,Search_Query,URL,Permanently_Closed,Category
Kurzemes zivis,http://kurzemeszivis.lv/,+37129263607,"Vēži, Pelču pagasts, LV-3322, Latvija","4,8",4,LV,Pelču pagasts,56.9318477,22.0099531,"Zivju ferma in Liepāja, Latvia",https://www.google.com/maps/place/Kurzemes+zivis/data=!4m7!3m6!1s0x46efdb2ce728c89f:0x7cc673d87368ffff!8m2!3d56.9318477!4d22.0099531!16s%2Fg%2F11nsnmyt_7!19sChIJn8go5yzb70YR__9oc9hzxnw?authuser=0&hl=lv&rclk=1,No,Zivju ferma
DivZiv,http://www.divziv.lv/,+37129210662,"Elza, Kaltene, Rojas pagasts, LV-3200, Latvija","4,7",10,LV,Rojas pagasts,57.4498559,22.8910074,"Zivju ferma in Liepāja, Latvia",https://www.google.com/maps/place/DivZiv/data=!4m7!3m6!1s0x46ee6b816b0fdc9d:0x611ad2c9627b16d!8m2!3d57.4498559!4d22.8910074!16s%2Fg%2F11j_1tv_84!19sChIJndwPa4Fr7kYRbbEnliytEQY?authuser=0&hl=lv&rclk=1,No,Zivju ferma
"Sātiņi-S, zivju audzētava",https://satinuzivis.mozello.lv/,+37129415287,"Sātiņu kantora māja, Saldus, Novadnieku pagasts, Saldus novads, LV-3880, Latvija","4,5",2,LV,Saldus novads,56.6460088,22.3896347,"Zivju ferma in Liepāja, Latvia","https://www.google.com/maps/place/S%C4%81ti%C5%86i-S,+zivju+audz%C4%93tava/data=!4m7!3m6!1s0x46ef972cf45eceaf:0x13c2d59ad2c5e5f2!8m2!3d56.6460088!4d22.3896347!16s%2Fg%2F11y9xrmdrj!19sChIJr85e9CyX70YR8uXF0prVwhM?authuser=0&hl=lv&rclk=1",No,Zivju ferma
Zivis - Fish Seller,,,"Sudrabkalni, Mazirbe, Kolkas pagasts, Talsu novads, LV-3275, Latvija","4,9",11,LV,Talsu novads,57.6798932,22.3184078,"Zivju ferma in Liepāja, Latvia",https://www.google.com/maps/place/Zivis+-+Fish+Seller/data=!4m7!3m6!1s0x46f1fd004677e2f7:0x56187d0e8b4de2cf!8m2!3d57.6798932!4d22.3184078!16s%2Fg%2F11y7cg5fky!19sChIJ9-J3RgD98UYRz-JNiw59GFY?authuser=0&hl=lv&rclk=1,No,Zivju ferma
Zivju māja Skangaļi,http://zivjumaja.lv/,+37125707979,"Skangaļi, Liepas pagasts, Cēsu novads, LV-4128, Latvija","4,7",76,LV,Cēsu novads,57.3921908,25.4969466,"Zivju ferma in Liepāja, Latvia",https://www.google.com/maps/place/Zivju+m%C4%81ja+Skanga%C4%BCi/data=!4m7!3m6!1s0x46ebe73fb2f26eb3:0x7e0cc0031f85e1e0!8m2!3d57.3921908!4d25.4969466!16s%2Fg%2F11fw9w_bfv!19sChIJs27ysj_n60YR4OGFHwPADH4?authuser=0&hl=lv&rclk=1,No,Zivju ferma
"Skrunda, SIA",https://infolapa.zl.lv/skrunda-sia,+37129991848,"Zivsaimniecība, Rūnaiši, Skrundas pagasts, Kuldīgas novads, LV-3326, Latvija","5,0",4,LV,Kuldīgas novads,56.6865005,22.0043164,"Zivju ferma in Liepāja, Latvia","https://www.google.com/maps/place/Skrunda,+SIA/data=!4m7!3m6!1s0x46efedfdf579e679:0xd78a5006b69cfce5!8m2!3d56.6865005!4d22.0043164!16s%2Fg%2F11xrlnv6_n!19sChIJeeZ59f3t70YR5fyctgZQitc?authuser=0&hl=lv&rclk=1",No,Zivju ferma
Pure Fish SIA,,+37129230400,"Gravu dzirnavezers Gravas, Pūres pagasts, LV-3124, Latvija","5,0",1,LV,Pūres pagasts,57.0135127,22.9220447,"Zivju ferma in Liepāja, Latvia",https://www.google.com/maps/place/Pure+Fish+SIA/data=!4m7!3m6!1s0x46ee53ba85f16015:0x5d1077b827de2eb1!8m2!3d57.0135127!4d22.9220447!16s%2Fg%2F11rsjrfqnd!19sChIJFWDxhbpT7kYRsS7eJ7h3EF0?authuser=0&hl=lv&rclk=1,No,Zivju ferma
Bij. Valdemārpils zivju mazuļu audzētava,,,"Silkrasti Plus, Ārlavas pagasts, Talsu novads, LV-3260, Latvija",,,LV,Talsu novads,57.3681663,22.6142598,"Zivju ferma in Liepāja, Latvia",https://www.google.com/maps/place/Bij.+Valdem%C4%81rpils+zivju+mazu%C4%BCu+audz%C4%93tava/data=!4m7!3m6!1s0x46ee3f003863eff3:0x2a7d232f08467d51!8m2!3d57.3681663!4d22.6142598!16s%2Fg%2F11wv7zplmb!19sChIJ8-9jOAA_7kYRUX1GCC8jfSo?authuser=0&hl=lv&rclk=1,No,Zivju ferma
SIA “Poriņu Dārzniecība”,http://www.porinudarznieciba.lv/,+37129343504,"Darzniecība, Saraiķi, Vērgales pagasts, LV-3462, Latvija","5,0",3,LV,Vērgales pagasts,56.6632951,21.0672938,"Akvakultūras ferma in Liepāja, Latvia",https://www.google.com/maps/place/SIA+%E2%80%9CPori%C5%86u+D%C4%81rzniec%C4%ABba%E2%80%9D/data=!4m7!3m6!1s0x46f009bc23009987:0xc3de8a518ff1a7c2!8m2!3d56.6632951!4d21.0672938!16s%2Fg%2F11q1p5c3hg!19sChIJh5kAI7wJ8EYRwqfxj1GK3sM?authuser=0&hl=lv&rclk=1,No,Akvakultūras ferma
"Grīva, SIA",https://infolapa.zl.lv/griva-sia/,+37129546946,"Lielais prospekts 18-60, Ventspils, LV-3601, Latvija","5,0",3,LV,Ventspils,57.389214,21.577151,"Jūras velšu vairumtirgotājs in Liepāja, Latvia","https://www.google.com/maps/place/Gr%C4%ABva,+SIA/data=!4m7!3m6!1s0x46f1c8e6de87cd93:0x900689f96a5d86a0!8m2!3d57.389214!4d21.577151!16s%2Fg%2F1tff1qrd!19sChIJk82H3ubI8UYRoIZdavmJBpA?authuser=0&hl=lv&rclk=1",No,Jūras velšu vairumtirgotājs
Покупка и продажа рыбы,,+37125003000,"Ritausma 106, Pleikšņi, Ozolaines pagasts, Rēzeknes novads, LV-4601, Latvija",,,LV,Rēzeknes novads,56.4791208,27.3140784,"Zivju ferma in Daugavpils, Latvia",https://www.google.com/maps/place/%D0%9F%D0%BE%D0%BA%D1%83%D0%BF%D0%BA%D0%B0+%D0%B8+%D0%BF%D1%80%D0%BE%D0%B4%D0%B0%D0%B6%D0%B0+%D1%80%D1%8B%D0%B1%D1%8B/data=!4m7!3m6!1s0x46c21596e8c56637:0x8fe08056db5756eb!8m2!3d56.4791208!4d27.3140784!16s%2Fg%2F11v3hb9hlb!19sChIJN2bF6JYVwkYR61ZX21aA4I8?authuser=0&hl=lv&rclk=1,No,Zivju ferma
Alūksnes novadā Ziemeru pagasts,,,"Jaunpiecāni, Kalsnavas pagasts, Madonas novads, LV-4860, Latvija",,,LV,Madonas novads,56.7888108,25.9272886,"Zivju ferma in Daugavpils, Latvia",https://www.google.com/maps/place/Al%C5%ABksnes+novad%C4%81+Ziemeru+pagasts/data=!4m7!3m6!1s0x46e9970021800b13:0x64ab379f65f41fc2!8m2!3d56.7888108!4d25.9272886!16s%2Fg%2F11mdcjsg43!19sChIJEwuAIQCX6UYRwh_0ZZ83q2Q?authuser=0&hl=lv&rclk=1,No,Zivju ferma
Akva Systems Ltd,,+37126686172,"Kalniešu pagasts, Krāslavas novads, LV-5660, Latvija","5,0",1,LV,Krāslavas novads,55.8882671,27.346597,"Akvakultūras ferma in Daugavpils, Latvia",https://www.google.com/maps/place/Akva+Systems+Ltd/data=!4m7!3m6!1s0x46c2fd69e75b2493:0xe23569e7ba8020ec!8m2!3d55.8882671!4d27.346597!16s%2Fg%2F11f9h4gqsq!19sChIJkyRb52n9wkYR7CCAuudpNeI?authuser=0&hl=lv&rclk=1,No,Akvakultūras ferma
"Zivju pārstrādes uzņēmums ""Bērzciems""",,,"Bērzciems, Engures pagasts, Tukuma novads, LV-3113, Latvija","5,0",1,LV,Tukuma novads,57.2421187,23.1742757,"Zivju apstrādes uzņēmums in Jelgava, Latvia",https://www.google.com/maps/place/Zivju+p%C4%81rstr%C4%81des+uz%C5%86%C4%93mums+%22B%C4%93rzciems%22/data=!4m7!3m6!1s0x46ee5f4bea9fdc43:0x625c2101f8c016f4!8m2!3d57.2421187!4d23.1742757!16s%2Fg%2F11hf7_wq8k!19sChIJQ9yf6ktf7kYR9BbA-AEhXGI?authuser=0&hl=lv&rclk=1,Yes,
Kempings Viesītes-Karpu dīķis,http://viesites.lv/,+37124914914,"Jumtiņi, Mārupes pagasts, Mārupes novads, LV-2166, Latvija","4,5",155,LV,Mārupes novads,56.8689539,23.9160885,"Zivju ferma in Jūrmala, Latvia",https://www.google.com/maps/place/Kempings+Vies%C4%ABtes-Karpu+d%C4%AB%C4%B7is/data=!4m10!3m9!1s0x46eed9949f7aaf0d:0xf11706604232c96b!5m2!4m1!1i2!8m2!3d56.8689539!4d23.9160885!16s%2Fg%2F11cmmxckp3!19sChIJDa96n5TZ7kYRa8kyQmAGF_E?authuser=0&hl=lv&rclk=1,No,
JSC Ventspils ZKK,http://www.vzkk.lv/,+37125448265,"Enkuru iela 12, Ventspils, LV-3601, Latvija","4,5",43,LV,Ventspils,57.3927583,21.5361205,"Zivju apstrādes uzņēmums in Ventspils, Latvia",https://www.google.com/maps/place/JSC+Ventspils+ZKK/data=!4m7!3m6!1s0x46f1c8544496d051:0x5945e1fa89f4eb0b!8m2!3d57.3927583!4d21.5361205!16s%2Fg%2F1tdz831b!19sChIJUdCWRFTI8UYRC-v0ifrhRVk?authuser=0&hl=lv&rclk=1,No,Zivju apstrādes uzņēmums
Bij. Pitraga Zivju pārstrādes cehs,,,"Kukšupītes, Pitrags, Kolkas pagasts, Talsu novads, LV-3275, Latvija","5,0",2,LV,Talsu novads,57.703395,22.3804184,"Zivju apstrādes uzņēmums in Ventspils, Latvia",https://www.google.com/maps/place/Bij.+Pitraga+Zivju+p%C4%81rstr%C4%81des+cehs/data=!4m7!3m6!1s0x46f1fdafed57a797:0x65db9f11781c81c6!8m2!3d57.703395!4d22.3804184!16s%2Fg%2F11svnt73vs!19sChIJl6dX7a_98UYRxoEceBGf22U?authuser=0&hl=lv&rclk=1,No,Zivju apstrādes uzņēmums
Dižjūras zivis,,,"Kūvali, Lūžņa, Tārgales pagasts, Ventspils novads, LV-3601, Latvija","4,0",4,LV,Ventspils novads,57.5955587,21.8855361,"Zivju apstrādes uzņēmums in Ventspils, Latvia",https://www.google.com/maps/place/Di%C5%BEj%C5%ABras+zivis/data=!4m7!3m6!1s0x46f1e9b6891e8559:0x661ae4a940001cbf!8m2!3d57.5955587!4d21.8855361!16s%2Fg%2F11vf74jnfv!19sChIJWYUeibbp8UYRvxwAQKnkGmY?authuser=0&hl=lv&rclk=1,No,Zivju apstrādes uzņēmums
Agro Holding Vidzeme,,,"Vidusģūģeri, Vaives pagasts, Cēsu novads, LV-4136, Latvija",,,LV,Cēsu novads,57.299261,25.4020788,"Akvakultūras ferma in Ventspils, Latvia",https://www.google.com/maps/place/Agro+Holding+Vidzeme/data=!4m7!3m6!1s0x46ebe18506f382e9:0x5d6cadb39d32db83!8m2!3d57.299261!4d25.4020788!16s%2Fg%2F11w80rcpq9!19sChIJ6YLzBoXh60YRg9synbOtbF0?authuser=0&hl=lv&rclk=1,No,Akvakultūras ferma
"Roze GV, SIA",http://www.rozegv.lv/,+37164120449,"Eduarda Veidenbauma iela 12, Cēsis, Cēsis pilsēta, Cēsu novads, LV-4101, Latvija","3,2",5,LV,Cēsu novads,57.3152762,25.3018087,"Jūras velšu vairumtirgotājs in Rēzekne, Latvia","https://www.google.com/maps/place/Roze+GV,+SIA/data=!4m7!3m6!1s0x46ebe19f0d739855:0x53d3d7df7d4a87fd!8m2!3d57.3152762!4d25.3018087!16s%2Fg%2F11b6lkrb_4!19sChIJVZhzDZ_h60YR_YdKfd_X01M?authuser=0&hl=lv&rclk=1",No,Jūras velšu vairumtirgotājs
La Trota,,+37126587402,"CF52+WM, Sarkaņi, Liepas pagasts, Cēsu novads, LV-4128, Latvija",,,LV,Cēsu novads,57.4098102,25.4516657,"Zivju ferma in Valmiera, Latvia",https://www.google.com/maps/place/La+Trota/data=!4m7!3m6!1s0x46ebe700725f51c7:0xc8986ee81bc0bbd4!8m2!3d57.4098102!4d25.4516657!16s%2Fg%2F11ntmzs35h!19sChIJx1FfcgDn60YR1LvAG-humMg?authuser=0&hl=lv&rclk=1,No,Zivju ferma
SIA Zibs,http://www.negi.lv/,+37129654756,"Šosejas iela 15, Carnikava, Carnikavas pagasts, Ādažu novads, LV-2163, Latvija","4,5",22,LV,Ādažu novads,57.1181228,24.3169119,"Zivju apstrādes uzņēmums in Jēkabpils, Latvia",https://www.google.com/maps/place/SIA+Zibs/data=!4m7!3m6!1s0x46eeb7bbd488e067:0x31f92d7484b7d78d!8m2!3d57.1181228!4d24.3169119!16s%2Fg%2F11b6lmjnbr!19sChIJZ-CI1Lu37kYRjde3hHQt-TE?authuser=0&hl=lv&rclk=1,Yes,Zivju apstrādes uzņēmums
Kūpinātas zivis,http://www.kupinataszivis.lv/,+37127879690,"Lībiešu iela 11B, Ogre, Ogre pilsēta, Ogres novads, LV-5001, Latvija","5,0",1,LV,Ogres novads,56.8091311,24.6307113,"Zivju apstrādes uzņēmums in Salaspils, Latvia",https://www.google.com/maps/place/K%C5%ABpin%C4%81tas+zivis/data=!4m7!3m6!1s0x46e9257752517c6d:0x66ad878de974cb86!8m2!3d56.8091311!4d24.6307113!16s%2Fg%2F11j0bt8d0v!19sChIJbXxRUncl6UYRhst06Y2HrWY?authuser=0&hl=lv&rclk=1,Yes,
Mari Magno SIA,,,"Lubānas iela 82, Latgales priekšpilsēta, Rīga, LV-1021, Latvija",,,LV,Rīga,56.9324509,24.2155836,"Zivju apstrādes uzņēmums in Salaspils, Latvia",https://www.google.com/maps/place/Mari+Magno+SIA/data=!4m7!3m6!1s0x46eecd7d595ef50d:0x4cbd56db681e22dc!8m2!3d56.9324509!4d24.2155836!16s%2Fg%2F11nytgg4yd!19sChIJDfVeWX3N7kYR3CIeaNtWvUw?authuser=0&hl=lv&rclk=1,Yes,
"Kārļi, Zivju audzētava",,+37164129452,"Drabešu pagasts, Cēsu novads, LV-4139, Latvija","4,7",12,LV,Cēsu novads,57.2372832,25.1989472,"Zivju ferma in Cēsis, Latvia","https://www.google.com/maps/place/K%C4%81r%C4%BCi,+Zivju+audz%C4%93tava/data=!4m7!3m6!1s0x46e95f278b312f0b:0x372bf6be9184c64e!8m2!3d57.2372832!4d25.1989472!16s%2Fg%2F11b6ln3kh4!19sChIJCy8xiydf6UYRTsaEkb72Kzc?authuser=0&hl=lv&rclk=1",No,
Usma karjer Rende,,,"Unnamed Road, Rendas pagasts, LV-3319, Latvija","5,0",1,LV,Rendas pagasts,57.0819737,22.2266698,"Zivju apstrādes uzņēmums in Kuldīga, Latvia",https://www.google.com/maps/place/Usma+karjer+Rende/data=!4m7!3m6!1s0x46efcd0e581a5523:0xd089136accae1a19!8m2!3d57.0819737!4d22.2266698!16s%2Fg%2F11f3vk53db!19sChIJI1UaWA7N70YRGRquzGoTidA?authuser=0&hl=lv&rclk=1,Yes,
"“Jaunlatvieši”, Poprags, Ārlavas pagasts, Talsu novads, LV-3260",,,"Ārlavas pagasts, Talsu novads, LV-3260, Latvija","3,8",13,LV,Talsu novads,57.3464622,22.6433963,"Zivju apstrādes uzņēmums in Talsi, Latvia","https://www.google.com/maps/place/%E2%80%9CJaunlatvie%C5%A1i%E2%80%9D,+Poprags,+%C4%80rlavas+pagasts,+Talsu+novads,+LV-3260/data=!4m7!3m6!1s0x46ee3fab5804d6cf:0xb8905d06744bd88c!8m2!3d57.3464622!4d22.6433963!16s%2Fg%2F11mtr_1ddd!19sChIJz9YEWKs_7kYRjNhLdAZdkLg?authuser=0&hl=lv&rclk=1",Yes,Zivju apstrādes uzņēmums
"Zvejnieku saimniecība ""Irbe""",http://www.irbefish.lv/kontakti,+37163269820,"Ostas iela, Roja, Rojas pagasts, Talsu novads, LV-3264, Latvija","4,0",5,LV,Talsu novads,57.5080029,22.8031977,"Zivju apstrādes uzņēmums in Talsi, Latvia",https://www.google.com/maps/place/Zvejnieku+saimniec%C4%ABba+%22Irbe%22/data=!4m7!3m6!1s0x46ee139e5eb7a16f:0x4a57c3c025d18104!8m2!3d57.5080029!4d22.8031977!16s%2Fg%2F11j48hf_9g!19sChIJb6G3Xp4T7kYRBIHRJcDDV0o?authuser=0&hl=lv&rclk=1,Yes,Zivju apstrādes uzņēmums
IK Garda Zive,,+37126440307,"Līču iela 4, Salacgrīva, Salacgrīva pilsēta, Limbažu novads, LV-4033, Latvija",,,LV,Limbažu novads,57.7434787,24.3491436,"Zivju apstrādes uzņēmums in Limbaži, Latvia",https://www.google.com/maps/place/IK+Garda+Zive/data=!4m7!3m6!1s0x46ec3d1e98ef8eef:0x950d46bb30bd9421!8m2!3d57.7434787!4d24.3491436!16s%2Fg%2F11vksyslr7!19sChIJ747vmB497EYRIZS9MLtGDZU?authuser=0&hl=lv&rclk=1,No,Zivju apstrādes uzņēmums
"Brīvais Vilnis, SIA",,,"Salacas iela 4, Salacgrīva, Salacgrīva pilsēta, Limbažu novads, LV-4033, Latvija","5,0",3,LV,Limbažu novads,57.758546,24.3558693,"Konservu fabrika in Salacgrīva, Latvia","https://www.google.com/maps/place/Br%C4%ABvais+Vilnis,+SIA/data=!4m7!3m6!1s0x46ec3c1d832871f1:0x616c15b318b6a5bc!8m2!3d57.758546!4d24.3558693!16s%2Fg%2F11c1s11nk9!19sChIJ8XEogx087EYRvKW2GLMVbGE?authuser=0&hl=lv&rclk=1",Yes,
SIA “Irbe”,,,"Selgas iela 1L, Roja, Rojas pagasts, Talsu novads, LV-3264, Latvija","4,5",2,LV,Talsu novads,57.5061492,22.8050072,"Zivju apstrādes uzņēmums in Roja, Latvia",https://www.google.com/maps/place/SIA+%E2%80%9CIrbe%E2%80%9D/data=!4m7!3m6!1s0x46ee1309c8f8d037:0x54abcac14adbd162!8m2!3d57.5061492!4d22.8050072!16s%2Fg%2F11s57d597_!19sChIJN9D4yAkT7kYRYtHbSsHKq1Q?authuser=0&hl=lv&rclk=1,No,Zivju apstrādes uzņēmums
SIA NS Estate,http://www.amberfish.lv/,+37127722665,"Avoti, Nīcas pagasts, LV-3473, Latvija","4,3",20,LV,Nīcas pagasts,56.3424263,21.0712431,"Zivju apstrādes uzņēmums in Skrunda, Latvia",https://www.google.com/maps/place/SIA+NS+Estate/data=!4m7!3m6!1s0x46fab3e487d7ccc5:0x998b87014a8ff2f4!8m2!3d56.3424263!4d21.0712431!16s%2Fg%2F11j2mmgvzf!19sChIJxczXh-Sz-kYR9PKPSgGHi5k?authuser=0&hl=lv&rclk=1,Yes,Zivju apstrādes uzņēmums
"Zvejnieka māja ""Oskars""",https://m.facebook.com/pages/category/Product-Service/Zvejnieka-m%C4%81ja-Oskars-108341500584869/,+37126656628,"Oskars, Jūrmalciems, Nīcas pagasts, Dienvidkurzemes novads, LV-3473, Latvija","4,8",37,LV,Dienvidkurzemes novads,56.2997174,20.9985423,"Zivju apstrādes uzņēmums in Skrunda, Latvia",https://www.google.com/maps/place/Zvejnieka+m%C4%81ja+%22Oskars%22/data=!4m7!3m6!1s0x46fab7d3d240991f:0x209680a172c81c26!8m2!3d56.2997174!4d20.9985423!16s%2Fg%2F11fv7wll7j!19sChIJH5lA0tO3-kYRJhzIcqGAliA?authuser=0&hl=lv&rclk=1,Yes,Zivju apstrādes uzņēmums
